id,scene,conversation
cat_blanc_cat_noir_0008,Rooftops. Cat Noir is seen on the rooftops singing.,"Cat Noir: (singing) Little kitty on a roof, all alone without his lady
Cat Noir: Hey, Bugaboo. So what was that sudden call for?
Ladybug: I did it. (leans on his shoulder)
Cat Noir: (smiles) I have no idea what you're talking about, but I'm perfectly fine with it"
cat_noir_as_seen_by_marinette_cat_noir_0001,Marinette's room.,"Ladybug: (I thought cats always landed on their feet.)
Cat Noir: (Why thanks, miladybug, but I had it covered.)
Marinette: I mean, like, we've been fighting villains together, right? 'Cause there's absolutely nothing between us. He's just my partner—uh, my (teammate) is what I mean. Besides, he’s not my type, he’s a bit too cocky
Cat Noir: (Looks like I made it just in time.)"
cat_noir_as_seen_by_marinette_cat_noir_0002,Marinette's room.,"Marinette: He's always making puns. They’re not even that funny
Cat Noir: (Hey Ice Queen, what's with all the terrorizing? Why don’t you pick on someone your own temperature?)
Marinette: Okay, so it's not always cat bad. I mean, that bad. ((giggles))"
cat_noir_as_seen_by_marinette_cat_noir_0003,Marinette's room.,"Marinette: I'm a little hard on him, I guess, to be honest, I'm glad he's here! I don't think I'd ever manage to defeat all those supervillains without his help! He can use his superpower-
Cat Noir: Cataclysm!
Marinette: -to destroy anything he touches. Comes in handy for slowing enemies down. Actually, Cat Noir and I really do make an awesome team!"
cat_noir_as_seen_by_marinette_cat_noir_0004,Marinette's room.,"Marinette: But I think he's got a bit of a crush on me, you know? Except I love (Adrien)! Cat Noir's not anywhere near as perfect as Adrien. He does have some really cool things about him, though, like, he fights really well
Cat Noir: (to the Bubbler) (Could use a little work!)
Marinette: Besides, I can always count on him
Cat Noir: (to Ladybug) (Thanks for waiting around for me.)
Marinette: Okay, so (maybe) I'd see Cat Noir differently if there was no Adrien. Wait, what? Am I for real, what am I saying? A world without Adrien?! That would be... horrible!"
catalyst_heroes_day_part_1__cat_noir_0001,Rooftop of Palais de Chaillot. The heroes plan their next move.,"Akumatized Ladybug Illusion: It's over my sweet little kitty! Give me your miraculous!
Cat Noir Illusion: If Hawk Moth wants a ring, he can make one himself. (Cat then gets hit by Ladybug's yoyo and is launched to another float)
Parisians: (They gasp after seeing Cat Noir get launched to the Carapace Float)"
catalyst_heroes_day_part_1__cat_noir_0002,Rooftop of Palais de Chaillot. The heroes plan their next move.,"Rena Rouge: No, (I) do
Cat Noir: So, what's the heroes' plan m'lady? (Ladybug looks at Hawk Moth's Army)
TO BE CONTINUED...: )"
chameleon_cat_noir_0001,Trocadéro.,"Ladybug: Found him?
Cat Noir: Ladybug, look out! (intercepts the kiss and gets kissed instead; Chameleon tries to take the Miraculous from the now-sleeping Cat Noir, but Ladybug intervenes)
Chameleon (as Cat Noir): It's down to the two of us, Ladybug. Cataclysm!"
chameleon_cat_noir_0002,Trocadéro.,"Hawk Moth: (from his lair) Good job Chameleon, become Ladybug, then once you put her to sleep you can simply give me her Miraculous
Cat Noir: (wakes up) Ladybug!
Ladybug: (picks up Chameleon (as a clam)) We should be friends, not anemones
Cat Noir: Wow, you certainly got that supervillain to clam up, m'lady. But we're still not out of the woods yet. Where's the akumatized object?
Ladybug: I think I might have an idea. Waiter?"
chameleon_cat_noir_0003,Trocadéro.,"Ladybug: Thank you. We're about to find out what you really look like Chameleon
Cat Noir: You'll see, it's an old acquaintance
Ladybug: (breaks the akumatized object; the akuma flutters out) No more evildoing for you, little akuma. Time to de-evilize! (captures the akuma with her yo-yo) Gotcha! (releases the purified butterfly) Bye, bye, little butterfly. (throws the T-shirt into the air) Miraculous Ladybug!"
christmaster_cat_noir_0001,The ice rink. Cat Noir is looking at the catfish through the window.,"Ladybug: (To Cat Noir) Don't you think this whole thing is kind of strange?
Cat Noir: Stranger than fighting a pharaoh's reincarnation or a pigeon overlord empowered by magical butterflies, you mean? (There's a rumbling and Colonel Woof-Woof and the T-rex bust through the wall. The soldiers infiltrate the rink.)
Colonel Woof-Woof: Aha! Gotcha!"
christmaster_cat_noir_0002,The ice rink. Cat Noir is looking at the catfish through the window.,"Colonel Woof-Woof: My sense of smell has sniffed you out, Santa. Follow me and do not show resistance
Cat Noir: Stay back, Santa!
Colonel Woof-Woof: Christmaster demands his gift"
christmaster_cat_noir_0003,The ice rink. Cat Noir is looking at the catfish through the window.,"Philippe: (He skates towards Santa) And while we're at it, I asked for Super Blades and I could really use them for my upcoming competition
Cat Noir: I kinda like this idea. I asked for—
Santa Claus: Stop! That's not the way it works. (Philippe, Cat Noir, and Colonel Woof-Woof are shown together next to Santa)"
christmaster_cat_noir_0004,The ice rink. Cat Noir is looking at the catfish through the window.,"Santa Claus: Stop! That's not the way it works. (Philippe, Cat Noir, and Colonel Woof-Woof are shown together next to Santa)
Philippe, Colonel Woof-Woof, and Cat Noir: (upset) Aw, why not?
Santa Claus: Christmas rules are very strict. You don't open gifts early. I give them at Christmas, not Easter or Halloween. Otherwise…"
christmaster_cat_noir_0005,The street. Ladybug swings to the police car and grabs the megaphone.,"Bear: He tried to trick us by dressing up as Cat Noir. But he couldn't fool us
Cat Noir: Hee hee
Christmaster: You (were) tricked! That's Cat Noir dressed up as Santa Claus, not the other way around! You're such babies! (Christmaster throws a plastic brick at the bear's face) Keep searching! (They leave. A light halo appears around Christmaster's face.)"
christmaster_cat_noir_0006,The platform.,"Ladybug: Well at least now we know for sure that the akuma is in his snow globe
Cat Noir: And we're gonna have to defeat ourselves!
Toy Ladybug: Lucky charm! (A mace appears)"
christmaster_cat_noir_0007,The platform.,"Toy Ladybug: Lucky charm! (A mace appears)
Toy Cat Noir: Cataclysm! (
Toy Ladybug: Lucky charm! (She receives a club)
Toy Cat Noir: Cataclysm!"
christmaster_cat_noir_0008,The platform.,"Toy Cat Noir: Cataclysm!
Cat Noir: Playtime never ends for these two
Ladybug: (Her earrings beep) Problem is, my playtime is up. I don't have much time left before I transform back
Cat Noir: Watch out! (Toy Cat Noir tries to Cataclysm them. They run.) Then it's time to show them who the real game masters are. (They fight)"
christmaster_cat_noir_0009,The platform.,"Toy Cat Noir: Cataclysm!
Cat Noir: What about using my power to destroy these toys?
Toy Ladybug: Lucky charm! (A giant sword similar to the one Nightmare Ladybug uses in ""Sandboy"" appears.)"
christmaster_cat_noir_0010,The platform.,"Santa Claus: At your service, Ladybug. There's no way I'm letting anything happen to the best-behaved kid in the world! I'll take care of these two!
Cat Noir: The best-behaved kid in the world?
Ladybug: That's me!"
christmaster_cat_noir_0011,The platform.,"Christmaster: Stop Grobotech!
Cat Noir: Cataclysm! (Cat Noir is about to destroy the robot.)
Christmaster: No! Not my toy!"
christmaster_cat_noir_0012,The platform.,"Ladybug: Goodbye Santa Claus
Cat Noir: Goodbye? Why?
Ladybug: (still frowning) Because Santa was brought here by Christmaster's power, so when everything's repaired…"
christmaster_cat_noir_0013,The platform.,"Ladybug: Miraculous Ladybug! (The toys disappear, and Philippe ends up on the sidewalk. The catfish disappear and the Eiffel Tower is back to normal. Cat Noir, Chris, and Ladybug are placed on top of a skyscraper.)
Cat Noir: So big kid, feeling better?
Chris: Yeah, but, I don't remember much"
climatiqueen_cat_noir_0001,"Exterior of the Hôtel de Ville. Climatiqueen is attacking Ladybug with another cyclone, and then blasts her with rays, one of which causing the ground to ice up.","Adrien: Plagg, claws out!
Cat Noir: Is it me, or is the weather taking a turn for the worse, M'Lady?
Ladybug: It is indeed, Kitty Cat. But I forecast it will only be raining on Climatiqueen"
climatiqueen_cat_noir_0002,"Exterior of the Hôtel de Ville. Climatiqueen is attacking Ladybug with another cyclone, and then blasts her with rays, one of which causing the ground to ice up.","Cat Noir: Cataclysm!
Cat Noir: Is that all you got?
Ladybug: Cat Noir, it's best to keep it cool here
Cat Noir: I'm just so excited to be here with you, figuring out where the ultrakuma is, so we can de-evilize this supervillain!
Ladybug: Are you sure you're alright, Cat Noir?
Cat Noir: You bet! Nothing's as simple and passion-worthy as our work as superheroes. I think it's what I like to do most!"
climatiqueen_cat_noir_0003,"The sky. Aurore stops her storm, causing Ladybug to fall and Cat Noir to catch her.","Aurore: Alright!
Cat Noir: So she won, and now she's going home? Just like that?
Ladybug: She's heading to the Eiffel Tower!
Cat Noir: What for?
Ladybug: Lucky Charm!
Cat Noir: Heading to a weather broadcast, M'Lady? Radiobug would sound great!
Ladybug: You know the Eiffel Tower serves as a radio and TV transmitter, right?
Cat Noir: So she could use it like a giant conductive antenna that would send lightning bolts all across Paris!
Ladybug: Forcing everyone to follow her with one strike!
Cat Noir: Including us!"
climatiqueen_cat_noir_0004,"The Eiffel Tower. Ladybug, Cat Noir, and Pegasus land near the top.","Ladybug: Cat Noir, cataclysm the Eiffel Tower before she touches it!
Cat Noir: But what about the visitors that are on it?
Ladybug: We'll take care of them"
climatiqueen_cat_noir_0005,"The Eiffel Tower. Ladybug, Cat Noir, and Pegasus land near the top.","Aurore: I spied on my friends, told lies about them. My quest for popularity has made me forget what I really wanted!
Cat Noir: And what was that exactly?
Aurore: A signed book, written by Claudie Kanté: (Weather From Space.)
Cat Noir: What makes this book so important?
Aurore: It features incredible photos: a storm with its electric arc, beautiful northern lights called aurora borealis, and the magnificent light pillars caused by tiny ice crystals that are suspended in the atmosphere photographed from space by astronaut Claudie Kanté!"
climatiqueen_cat_noir_0006,"The Eiffel Tower. Ladybug, Cat Noir, and Pegasus land near the top.","Aurore: Sorry to bore you with all that. No one's interested in weather phenomena
Cat Noir: Oh no, not all all. You talk about it with such passion!
Ladybug: If weather is your passion, don't let anyone take that away from you. Success doesn't matter. It's the pleasure you take in doing things that counts"
collusion_cat_noir_0001,"Hôtel de Ville, exterior.","Chloé: (to Gabriel) …Alright, wait a second, what's this gift you keep talking about?
Cat Noir: It's almost Bastille Day, m'lady. Do you think this akumatized villain wants to celebrate the French Revolution early?
Ladybug: Mostly I think it's strange that Monarch would support a revolutionary"
collusion_cat_noir_0002,"Hôtel de Ville, exterior.","Ladybug: Terror isn't a solution!
Cat Noir: There are elections to make your voice heard
Miss Sans-Culotte: Or a revolution when everyone is corrupt. Nothing can stop freedom!
Cat Noir: We're all for the big dance and fireworks on July 14th, but don't you think that's a lot, Miss Sans-Culotte?"
collusion_cat_noir_0003,"Hôtel de Ville, the mayor's office.","Ladybug: It's weird, I didn't get to use the crown. The Lucky Charm always indicates the right way to defeat the villain
Cat Noir: But you also use it to repair the damage
Ladybug: Maybe you're right. Miraculous Ladybug!"
collusion_cat_noir_0004,"Hôtel de Ville, the mayor's office.","Ladybug: (sees Chloé and her robots highlighted in her vision) The Lucky Charm wasn't for Miss Sans-Culotte!
Cat Noir: A crown for the queen of brats, of course!
Chloé: (to the reporters) Ladybug and Cat Noir have just helped a supervillain force my father, the mayor of Paris, to resign. They have no right to use their magic powers in that way! Lucky for us all, I'm here to defend my father and protect… demotra– uhh, memocracy–"
collusion_cat_noir_0005,"Hôtel de Ville, the mayor's office.","Cerise: (through the earpiece) Well done!
Cat Noir: What exactly do you think you get to defend? Your father stepped down of his own accord
Chloé: See? Here they go again using their powers against demacro– demicro– uh, DECROMACY! They're not superheroes, they're super(villains)!"
conformation_the_final_day_part_1__cat_noir_0001,"Tom &amp; Sabine Boulangerie Patisserie, living room","Monarch: Proceed to the next phase of the plan
Alliance Cat Noir: So you two think you can do better than us?!
Alliance Ladybug: You think your Perfect Alliance is stronger against Akumas than Cat Noir and Ladybug?!"
